drug_id,smiles
Ibuprofen_187,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_188,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_189,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_190,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Aspirin_191,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_192,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_193,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_194,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_195,CC(=O)OC1=CC=CC=C1C(=O)O
Ibuprofen_196,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_197,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_198,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_199,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_200,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Aspirin_201,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_202,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_203,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_204,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_205,CC(=O)OC1=CC=CC=C1C(=O)O
Ibuprofen_206,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_207,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_208,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_209,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_210,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Aspirin_211,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_212,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_213,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_214,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_215,CC(=O)OC1=CC=CC=C1C(=O)O
Ibuprofen_216,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_217,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_218,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_219,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_220,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Aspirin_221,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_222,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_223,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_224,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_225,CC(=O)OC1=CC=CC=C1C(=O)O
Ibuprofen_226,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_227,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_228,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_229,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_230,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Aspirin_231,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_232,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_233,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_234,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_235,CC(=O)OC1=CC=CC=C1C(=O)O
Ibuprofen_236,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_237,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_238,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_239,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_240,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Aspirin_241,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_242,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_243,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_244,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_245,CC(=O)OC1=CC=CC=C1C(=O)O
Ibuprofen_246,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_247,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_248,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_249,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_250,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Aspirin_251,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_252,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_253,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_254,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_255,CC(=O)OC1=CC=CC=C1C(=O)O
Ibuprofen_256,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_257,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_258,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_259,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_260,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Aspirin_261,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_262,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_263,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_264,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_265,CC(=O)OC1=CC=CC=C1C(=O)O
Ibuprofen_266,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_267,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_268,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_269,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_270,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Aspirin_271,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_272,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_273,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_274,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_275,CC(=O)OC1=CC=CC=C1C(=O)O
Ibuprofen_276,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_277,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_278,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_279,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_280,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Aspirin_281,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_282,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_283,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_284,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_285,CC(=O)OC1=CC=CC=C1C(=O)O
Ibuprofen_286,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_287,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_288,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_289,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_290,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Aspirin_291,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_292,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_293,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_294,CC(=O)OC1=CC=CC=C1C(=O)O
Aspirin_295,CC(=O)OC1=CC=CC=C1C(=O)O
Ibuprofen_296,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_297,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_298,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_299,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Ibuprofen_300,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
Metformin_301,CN(C)C(=N)NC(=N)N
Metformin_302,CN(C)C(=N)NC(=N)N
Metformin_303,CN(C)C(=N)NC(=N)N
Metformin_304,CN(C)C(=N)NC(=N)N
Metformin_305,CN(C)C(=N)NC(=N)N
Glipizide_306,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_307,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_308,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_309,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_310,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Metformin_311,CN(C)C(=N)NC(=N)N
Metformin_312,CN(C)C(=N)NC(=N)N
Metformin_313,CN(C)C(=N)NC(=N)N
Metformin_314,CN(C)C(=N)NC(=N)N
Metformin_315,CN(C)C(=N)NC(=N)N
Glipizide_316,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_317,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_318,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_319,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_320,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Metformin_321,CN(C)C(=N)NC(=N)N
Metformin_322,CN(C)C(=N)NC(=N)N
Metformin_323,CN(C)C(=N)NC(=N)N
Metformin_324,CN(C)C(=N)NC(=N)N
Metformin_325,CN(C)C(=N)NC(=N)N
Glipizide_326,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_327,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_328,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_329,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_330,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Metformin_331,CN(C)C(=N)NC(=N)N
Metformin_332,CN(C)C(=N)NC(=N)N
Metformin_333,CN(C)C(=N)NC(=N)N
Metformin_334,CN(C)C(=N)NC(=N)N
Metformin_335,CN(C)C(=N)NC(=N)N
Glipizide_336,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_337,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_338,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_339,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_340,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Metformin_341,CN(C)C(=N)NC(=N)N
Metformin_342,CN(C)C(=N)NC(=N)N
Metformin_343,CN(C)C(=N)NC(=N)N
Metformin_344,CN(C)C(=N)NC(=N)N
Metformin_345,CN(C)C(=N)NC(=N)N
Glipizide_346,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_347,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_348,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_349,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_350,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Metformin_351,CN(C)C(=N)NC(=N)N
Metformin_352,CN(C)C(=N)NC(=N)N
Metformin_353,CN(C)C(=N)NC(=N)N
Metformin_354,CN(C)C(=N)NC(=N)N
Metformin_355,CN(C)C(=N)NC(=N)N
Glipizide_356,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_357,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_358,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_359,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_360,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Metformin_361,CN(C)C(=N)NC(=N)N
Metformin_362,CN(C)C(=N)NC(=N)N
Metformin_363,CN(C)C(=N)NC(=N)N
Metformin_364,CN(C)C(=N)NC(=N)N
Metformin_365,CN(C)C(=N)NC(=N)N
Glipizide_366,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_367,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_368,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_369,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_370,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Metformin_371,CN(C)C(=N)NC(=N)N
Metformin_372,CN(C)C(=N)NC(=N)N
Metformin_373,CN(C)C(=N)NC(=N)N
Metformin_374,CN(C)C(=N)NC(=N)N
Metformin_375,CN(C)C(=N)NC(=N)N
Glipizide_376,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_377,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_378,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_379,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_380,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Metformin_381,CN(C)C(=N)NC(=N)N
Metformin_382,CN(C)C(=N)NC(=N)N
Metformin_383,CN(C)C(=N)NC(=N)N
Metformin_384,CN(C)C(=N)NC(=N)N
Metformin_385,CN(C)C(=N)NC(=N)N
Glipizide_386,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_387,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_388,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_389,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_390,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Metformin_391,CN(C)C(=N)NC(=N)N
Metformin_392,CN(C)C(=N)NC(=N)N
Metformin_393,CN(C)C(=N)NC(=N)N
Metformin_394,CN(C)C(=N)NC(=N)N
Metformin_395,CN(C)C(=N)NC(=N)N
Glipizide_396,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_397,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_398,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_399,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_400,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Metformin_401,CN(C)C(=N)NC(=N)N
Metformin_402,CN(C)C(=N)NC(=N)N
Metformin_403,CN(C)C(=N)NC(=N)N
Metformin_404,CN(C)C(=N)NC(=N)N
Metformin_405,CN(C)C(=N)NC(=N)N
Glipizide_406,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_407,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_408,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_409,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_410,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Metformin_411,CN(C)C(=N)NC(=N)N
Metformin_412,CN(C)C(=N)NC(=N)N
Metformin_413,CN(C)C(=N)NC(=N)N
Metformin_414,CN(C)C(=N)NC(=N)N
Metformin_415,CN(C)C(=N)NC(=N)N
Glipizide_416,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_417,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_418,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_419,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_420,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Metformin_421,CN(C)C(=N)NC(=N)N
Metformin_422,CN(C)C(=N)NC(=N)N
Metformin_423,CN(C)C(=N)NC(=N)N
Metformin_424,CN(C)C(=N)NC(=N)N
Metformin_425,CN(C)C(=N)NC(=N)N
Glipizide_426,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_427,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_428,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_429,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_430,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Metformin_431,CN(C)C(=N)NC(=N)N
Metformin_432,CN(C)C(=N)NC(=N)N
Metformin_433,CN(C)C(=N)NC(=N)N
Metformin_434,CN(C)C(=N)NC(=N)N
Metformin_435,CN(C)C(=N)NC(=N)N
Glipizide_436,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_437,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_438,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_439,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_440,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Metformin_441,CN(C)C(=N)NC(=N)N
Metformin_442,CN(C)C(=N)NC(=N)N
Metformin_443,CN(C)C(=N)NC(=N)N
Metformin_444,CN(C)C(=N)NC(=N)N
Metformin_445,CN(C)C(=N)NC(=N)N
Glipizide_446,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_447,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_448,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_449,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Glipizide_450,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
Prozac_451,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_452,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_453,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_454,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_455,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Zoloft_456,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_457,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_458,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_459,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_460,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Prozac_461,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_462,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_463,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_464,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_465,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Zoloft_466,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_467,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_468,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_469,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_470,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Prozac_471,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_472,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_473,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_474,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_475,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Zoloft_476,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_477,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_478,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_479,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_480,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Prozac_481,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_482,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_483,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_484,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_485,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Zoloft_486,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_487,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_488,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_489,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_490,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Prozac_491,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_492,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_493,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_494,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_495,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Zoloft_496,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_497,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_498,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_499,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_500,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Prozac_501,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_502,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_503,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_504,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_505,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Zoloft_506,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_507,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_508,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_509,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Zoloft_510,CNC1CCC(C2=CC=CC=C21)C3=CC(=C(C=C3)Cl)Cl
Prozac_511,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_512,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_513,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_514,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prozac_515,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
